province,date_report,cases,cumulative_cases
Alberta,10-04-2022,591,550767
Alberta,11-04-2022,839,551606
Alberta,12-04-2022,1012,552618
Alberta,13-04-2022,1024,553642
Alberta,14-04-2022,1023,554665
Alberta,15-04-2022,846,555511
Alberta,16-04-2022,739,556250
Alberta,17-04-2022,637,556887
Alberta,18-04-2022,812,557699
Alberta,19-04-2022,1124,558823
Alberta,20-04-2022,1228,560051
Alberta,21-04-2022,1038,561089
Alberta,22-04-2022,968,562057
Alberta,23-04-2022,838,562895
Alberta,24-04-2022,677,563572
Alberta,25-04-2022,700,564272
Alberta,26-04-2022,1078,565350
Alberta,27-04-2022,942,566292
Alberta,28-04-2022,918,567210
Alberta,29-04-2022,756,567966
Alberta,30-04-2022,726,568692
Alberta,01-05-2022,609,569301
Alberta,02-05-2022,671,569972
Alberta,03-05-2022,756,570728
Alberta,04-05-2022,772,571500
Alberta,05-05-2022,777,572277
Alberta,06-05-2022,690,572967
Alberta,07-05-2022,590,573557
Alberta,08-05-2022,134,573691
Alberta,09-05-2022,821,574512
Alberta,10-05-2022,653,575165
Alberta,11-05-2022,585,575750
Alberta,12-05-2022,602,576352
Alberta,13-05-2022,470,576822
Alberta,14-05-2022,450,577272
Alberta,15-05-2022,354,577626
Alberta,16-05-2022,479,578105
Alberta,17-05-2022,546,578651
Alberta,18-05-2022,469,579120
Alberta,19-05-2022,491,579611
Alberta,20-05-2022,355,579966
Alberta,21-05-2022,291,580257
Alberta,22-05-2022,231,580488
Alberta,23-05-2022,320,580808
Alberta,24-05-2022,389,581197
Alberta,25-05-2022,453,581650
Alberta,26-05-2022,363,582013
Alberta,27-05-2022,341,582354
Alberta,28-05-2022,259,582613
Alberta,29-05-2022,88,582701
Alberta,30-05-2022,438,583139
Alberta,31-05-2022,357,583496
Alberta,01-06-2022,271,583767
Alberta,02-06-2022,298,584065
Alberta,03-06-2022,266,584331
Alberta,04-06-2022,195,584526
Alberta,05-06-2022,187,584713
Alberta,06-06-2022,232,584945
Alberta,07-06-2022,290,585235
Alberta,08-06-2022,263,585498
Alberta,09-06-2022,246,585744
Alberta,10-06-2022,183,585927
Alberta,11-06-2022,142,586069
Alberta,12-06-2022,146,586215
Alberta,13-06-2022,163,586378
Alberta,14-06-2022,206,586584
Alberta,15-06-2022,184,586768
Alberta,16-06-2022,146,586914
Alberta,17-06-2022,176,587090
Alberta,18-06-2022,162,587252
Alberta,19-06-2022,66,587318
Alberta,20-06-2022,138,587456
Alberta,21-06-2022,179,587635
Alberta,22-06-2022,153,587788
Alberta,23-06-2022,127,587915
Alberta,24-06-2022,132,588047
Alberta,25-06-2022,121,588168
Alberta,26-06-2022,92,588260
Alberta,27-06-2022,128,588388
Alberta,28-06-2022,166,588554
Alberta,29-06-2022,174,588728
Alberta,30-06-2022,197,588925
Alberta,01-07-2022,156,589081
Alberta,02-07-2022,125,589206
Alberta,03-07-2022,114,589320
Alberta,04-07-2022,180,589500
Alberta,05-07-2022,247,589747
Alberta,06-07-2022,188,589935
Alberta,07-07-2022,230,590165
Alberta,08-07-2022,190,590355
Alberta,09-07-2022,191,590546
Alberta,10-07-2022,131,590677
Alberta,11-07-2022,176,590853
Alberta,12-07-2022,250,591103
Alberta,13-07-2022,264,591367
Alberta,14-07-2022,235,591602
Alberta,15-07-2022,245,591847
Alberta,16-07-2022,205,592052
Alberta,17-07-2022,179,592231
Alberta,18-07-2022,303,592534
Alberta,19-07-2022,320,592854
Alberta,20-07-2022,264,593118
Alberta,21-07-2022,275,593393
Alberta,22-07-2022,217,593610
Alberta,23-07-2022,232,593842
Alberta,24-07-2022,162,594004
Alberta,25-07-2022,217,594221
Alberta,26-07-2022,297,594518
Alberta,27-07-2022,237,594755
Alberta,28-07-2022,252,595007
Alberta,29-07-2022,308,595315
Alberta,30-07-2022,198,595513
Alberta,31-07-2022,150,595663
Alberta,01-08-2022,212,595875
Alberta,02-08-2022,246,596121
Alberta,03-08-2022,332,596453
Alberta,04-08-2022,266,596719
Alberta,05-08-2022,257,596976
Alberta,06-08-2022,245,597221
Alberta,07-08-2022,212,597433
Alberta,08-08-2022,215,597648
Alberta,09-08-2022,277,597925
Alberta,10-08-2022,247,598172
Alberta,11-08-2022,271,598443
Alberta,12-08-2022,278,598721
Alberta,13-08-2022,233,598954
Alberta,14-08-2022,126,599080
Alberta,15-08-2022,202,599282
Alberta,16-08-2022,313,599595
Alberta,17-08-2022,231,599826
Alberta,18-08-2022,272,600098
Alberta,19-08-2022,192,600290
Alberta,20-08-2022,193,600483
Alberta,21-08-2022,205,600688
Alberta,22-08-2022,157,600845
Alberta,23-08-2022,260,601105
Alberta,24-08-2022,241,601346
Alberta,25-08-2022,187,601533
Alberta,26-08-2022,166,601699
Alberta,27-08-2022,184,601883
Alberta,28-08-2022,164,602047
Alberta,29-08-2022,141,602188
Alberta,30-08-2022,170,602358
Alberta,31-08-2022,199,602557
Alberta,01-09-2022,174,602731
Alberta,02-09-2022,149,602880
Alberta,03-09-2022,140,603020
Alberta,04-09-2022,118,603138
Alberta,05-09-2022,114,603252
Alberta,06-09-2022,116,603368
Alberta,07-09-2022,214,603582
Alberta,08-09-2022,175,603757
Alberta,09-09-2022,178,603935
Alberta,10-09-2022,129,604064
Alberta,11-09-2022,127,604191
Alberta,12-09-2022,141,604332
Alberta,13-09-2022,228,604560
Alberta,14-09-2022,190,604750
Alberta,15-09-2022,201,604951
Alberta,16-09-2022,169,605120
Alberta,17-09-2022,190,605310
Alberta,18-09-2022,134,605444
Alberta,19-09-2022,197,605641
Alberta,20-09-2022,175,605816
Alberta,21-09-2022,257,606073
Alberta,22-09-2022,247,606320
Alberta,23-09-2022,193,606513
Alberta,24-09-2022,208,606721
Alberta,25-09-2022,154,606875
Alberta,26-09-2022,175,607050
Alberta,27-09-2022,271,607321
Alberta,28-09-2022,206,607527
Alberta,29-09-2022,249,607776
Alberta,30-09-2022,168,607944
Alberta,01-10-2022,167,608111
Alberta,02-10-2022,169,608280
Alberta,03-10-2022,189,608469
Alberta,04-10-2022,268,608737
Alberta,05-10-2022,180,608917
Alberta,06-10-2022,212,609129
Alberta,07-10-2022,182,609311
Alberta,08-10-2022,168,609479
Alberta,09-10-2022,145,609624
Alberta,10-10-2022,135,609759
Alberta,11-10-2022,172,609931
Alberta,12-10-2022,225,610156
Alberta,13-10-2022,258,610414
Alberta,14-10-2022,220,610634
Alberta,15-10-2022,163,610797
Alberta,16-10-2022,183,610980
Alberta,17-10-2022,159,611139
Alberta,18-10-2022,234,611373
Alberta,19-10-2022,237,611610
Alberta,20-10-2022,234,611844
Alberta,21-10-2022,202,612046
Alberta,22-10-2022,158,612204
Alberta,23-10-2022,191,612395
Alberta,24-10-2022,191,612586
Alberta,25-10-2022,226,612812
Alberta,26-10-2022,148,612960
Alberta,27-10-2022,247,613207
Alberta,28-10-2022,145,613352
Alberta,29-10-2022,194,613546
Alberta,30-10-2022,155,613701
Alberta,31-10-2022,156,613857
Alberta,01-11-2022,264,614121
Alberta,02-11-2022,193,614314
Alberta,03-11-2022,236,614550
Alberta,04-11-2022,202,614752
Alberta,05-11-2022,190,614942
Alberta,06-11-2022,138,615080
Alberta,07-11-2022,175,615255
Alberta,08-11-2022,230,615485
Alberta,09-11-2022,181,615666
Alberta,10-11-2022,241,615907
Alberta,11-11-2022,150,616057
Alberta,12-11-2022,198,616255
Alberta,13-11-2022,160,616415
Alberta,14-11-2022,177,616592
Alberta,15-11-2022,260,616852
Alberta,16-11-2022,244,617096
Alberta,17-11-2022,174,617270
Alberta,18-11-2022,154,617424
Alberta,19-11-2022,207,617631
Alberta,20-11-2022,129,617760
Alberta,21-11-2022,187,617947
Alberta,22-11-2022,181,618128
Alberta,23-11-2022,274,618402
Alberta,24-11-2022,203,618605
Alberta,25-11-2022,205,618810
Alberta,26-11-2022,185,618995
Alberta,27-11-2022,131,619126
Alberta,28-11-2022,123,619249
Alberta,29-11-2022,213,619462
Alberta,30-11-2022,152,619614
Alberta,01-12-2022,227,619841
Alberta,02-12-2022,139,619980
Alberta,03-12-2022,168,620148
Alberta,04-12-2022,120,620268
Alberta,05-12-2022,117,620385
Alberta,06-12-2022,171,620556
Alberta,07-12-2022,166,620722
Alberta,08-12-2022,205,620927
Alberta,09-12-2022,166,621093
Alberta,10-12-2022,101,621194
Alberta,11-12-2022,26,621220
Alberta,12-12-2022,202,621422
Alberta,13-12-2022,185,621607
Alberta,14-12-2022,144,621751
Alberta,15-12-2022,156,621907
Alberta,16-12-2022,111,622018
Alberta,17-12-2022,139,622157
Alberta,18-12-2022,79,622236
Alberta,19-12-2022,107,622343
Alberta,20-12-2022,166,622509
Alberta,21-12-2022,112,622621
Alberta,22-12-2022,152,622773
Alberta,23-12-2022,97,622870
Alberta,24-12-2022,110,622980
Alberta,25-12-2022,81,623061
Alberta,26-12-2022,88,623149
Alberta,27-12-2022,128,623277
Alberta,28-12-2022,124,623401
Alberta,29-12-2022,201,623602
Alberta,30-12-2022,124,623726
Alberta,31-12-2022,123,623849
Alberta,01-01-2023,104,623953
Alberta,02-01-2023,119,624072
Alberta,03-01-2023,156,624228
Alberta,04-01-2023,146,624374
Alberta,05-01-2023,182,624556
Alberta,06-01-2023,134,624690
Alberta,07-01-2023,127,624817
Alberta,08-01-2023,121,624938
Alberta,09-01-2023,114,625052
Alberta,10-01-2023,185,625237
Alberta,11-01-2023,134,625371
Alberta,12-01-2023,153,625524
Alberta,13-01-2023,116,625640
Alberta,14-01-2023,106,625746
Alberta,15-01-2023,76,625822
Alberta,16-01-2023,70,625892
Alberta,17-01-2023,122,626014
Alberta,18-01-2023,106,626120
Alberta,19-01-2023,109,626229
Alberta,20-01-2023,112,626341
Alberta,21-01-2023,72,626413
Alberta,22-01-2023,69,626482
Alberta,23-01-2023,50,626532
Alberta,24-01-2023,132,626664
Alberta,25-01-2023,80,626744
Alberta,26-01-2023,116,626860
Alberta,27-01-2023,71,626931
Alberta,28-01-2023,84,627015
Alberta,29-01-2023,55,627070
Alberta,30-01-2023,56,627126
Alberta,31-01-2023,96,627222
Alberta,01-02-2023,98,627320
Alberta,02-02-2023,83,627403
Alberta,03-02-2023,88,627491
Alberta,04-02-2023,69,627560
Alberta,05-02-2023,58,627618
Alberta,06-02-2023,60,627678
Alberta,07-02-2023,74,627752
Alberta,08-02-2023,93,627845
Alberta,09-02-2023,75,627920
Alberta,10-02-2023,43,627963
Alberta,11-02-2023,44,628007
Alberta,12-02-2023,44,628051
Alberta,13-02-2023,60,628111
Alberta,14-02-2023,66,628177
Alberta,15-02-2023,76,628253
Alberta,16-02-2023,45,628298
Alberta,17-02-2023,89,628387
Alberta,18-02-2023,47,628434
Alberta,19-02-2023,43,628477
Alberta,20-02-2023,54,628531
Alberta,21-02-2023,53,628584
Alberta,22-02-2023,64,628648
Alberta,23-02-2023,56,628704
Alberta,24-02-2023,53,628757
Alberta,25-02-2023,48,628805
Alberta,26-02-2023,52,628857
Alberta,27-02-2023,58,628915
Alberta,28-02-2023,51,628966
Alberta,01-03-2023,51,629017
Alberta,02-03-2023,43,629060
Alberta,03-03-2023,50,629110
Alberta,04-03-2023,55,629165
Alberta,05-03-2023,40,629205
Alberta,06-03-2023,55,629260
Alberta,07-03-2023,51,629311
Alberta,08-03-2023,45,629356
Alberta,09-03-2023,68,629424
Alberta,10-03-2023,53,629477
Alberta,11-03-2023,72,629549
Alberta,12-03-2023,41,629590
Alberta,13-03-2023,58,629648
Alberta,14-03-2023,0,629648
Alberta,15-03-2023,0,629648
Alberta,16-03-2023,0,629648
Alberta,17-03-2023,0,629648
Alberta,18-03-2023,0,629648
Alberta,19-03-2023,0,629648
Alberta,20-03-2023,0,629648
Alberta,21-03-2023,0,629648
Alberta,22-03-2023,0,629648
Alberta,23-03-2023,0,629648
Alberta,24-03-2023,0,629648
Alberta,25-03-2023,0,629648
Alberta,26-03-2023,0,629648
Alberta,27-03-2023,0,629648
Alberta,28-03-2023,0,629648
Alberta,29-03-2023,0,629648
BC,15-01-2020,0,0
BC,16-01-2020,0,0
BC,17-01-2020,0,0
BC,18-01-2020,0,0
BC,19-01-2020,0,0
BC,20-01-2020,0,0
BC,21-01-2020,0,0
BC,22-01-2020,0,0
BC,23-01-2020,0,0
BC,24-01-2020,0,0
BC,25-01-2020,0,0
BC,26-01-2020,0,0
BC,27-01-2020,0,0
BC,28-01-2020,0,0
BC,29-01-2020,0,0
BC,30-01-2020,0,0
BC,31-01-2020,0,0
BC,01-02-2020,0,0
BC,02-02-2020,0,0
BC,03-02-2020,0,0
BC,04-02-2020,0,0
BC,05-02-2020,0,0
BC,06-02-2020,1,1
BC,07-02-2020,0,1
BC,08-02-2020,0,1
BC,09-02-2020,0,1
BC,10-02-2020,0,1
BC,11-02-2020,0,1
BC,12-02-2020,0,1
BC,13-02-2020,0,1
BC,14-02-2020,0,1
BC,15-02-2020,0,1
BC,16-02-2020,0,1
BC,17-02-2020,0,1
BC,18-02-2020,1,2
BC,19-02-2020,0,2
BC,20-02-2020,0,2
BC,21-02-2020,0,2
BC,22-02-2020,0,2
BC,23-02-2020,0,2
BC,24-02-2020,2,4
BC,25-02-2020,0,4
BC,26-02-2020,0,4
BC,27-02-2020,0,4
BC,28-02-2020,0,4
BC,29-02-2020,0,4
BC,01-03-2020,0,4
BC,02-03-2020,0,4
BC,03-03-2020,5,9
BC,04-03-2020,0,9
BC,05-03-2020,5,14
BC,06-03-2020,7,21
BC,07-03-2020,1,22
BC,08-03-2020,4,26
BC,09-03-2020,3,29
BC,10-03-2020,10,39
BC,11-03-2020,16,55
BC,12-03-2020,8,63
BC,13-03-2020,16,79
BC,14-03-2020,28,107
BC,15-03-2020,29,136
BC,16-03-2020,46,182
BC,17-03-2020,50,232
BC,18-03-2020,48,280
BC,19-03-2020,56,336
BC,20-03-2020,63,399
BC,21-03-2020,73,472
BC,22-03-2020,52,524
BC,23-03-2020,54,578
BC,24-03-2020,62,640
BC,25-03-2020,81,721
BC,26-03-2020,68,789
BC,27-03-2020,61,850
BC,28-03-2020,66,916
BC,29-03-2020,46,962
BC,30-03-2020,50,1012
BC,31-03-2020,57,1069
BC,01-04-2020,53,1122
BC,02-04-2020,46,1168
BC,03-04-2020,37,1205
BC,04-04-2020,29,1234
BC,05-04-2020,15,1249
BC,06-04-2020,49,1298
BC,07-04-2020,34,1332
BC,08-04-2020,32,1364
BC,09-04-2020,44,1408
BC,10-04-2020,30,1438
BC,11-04-2020,19,1457
BC,12-04-2020,18,1475
BC,13-04-2020,28,1503
BC,14-04-2020,40,1543
BC,15-04-2020,25,1568
BC,16-04-2020,39,1607
BC,17-04-2020,23,1630
BC,18-04-2020,25,1655
BC,19-04-2020,21,1676
BC,20-04-2020,44,1720
BC,21-04-2020,53,1773
BC,22-04-2020,31,1804
BC,23-04-2020,61,1865
BC,24-04-2020,68,1933
BC,25-04-2020,32,1965
BC,26-04-2020,26,1991
BC,27-04-2020,56,2047
BC,28-04-2020,29,2076
BC,29-04-2020,30,2106
BC,30-04-2020,29,2135
BC,01-05-2020,33,2168
BC,02-05-2020,23,2191
BC,03-05-2020,17,2208
BC,04-05-2020,23,2231
BC,05-05-2020,24,2255
BC,06-05-2020,16,2271
BC,07-05-2020,24,2295
BC,08-05-2020,13,2308
BC,09-05-2020,13,2321
BC,10-05-2020,13,2334
BC,11-05-2020,12,2346
BC,12-05-2020,10,2356
BC,13-05-2020,23,2379
BC,14-05-2020,8,2387
BC,15-05-2020,18,2405
BC,16-05-2020,11,2416
BC,17-05-2020,8,2424
BC,18-05-2020,9,2433
BC,19-05-2020,13,2446
BC,20-05-2020,12,2458
BC,21-05-2020,23,2481
BC,22-05-2020,8,2489
BC,23-05-2020,8,2497
BC,24-05-2020,8,2505
BC,25-05-2020,7,2512
BC,26-05-2020,5,2517
BC,27-05-2020,9,2526
BC,28-05-2020,9,2535
BC,29-05-2020,12,2547
BC,30-05-2020,13,2560
BC,31-05-2020,9,2569
BC,01-06-2020,13,2582
BC,02-06-2020,12,2594
BC,03-06-2020,3,2597
BC,04-06-2020,9,2606
BC,05-06-2020,5,2611
BC,06-06-2020,10,2621
BC,07-06-2020,8,2629
BC,08-06-2020,6,2635
BC,09-06-2020,15,2650
BC,10-06-2020,15,2665
BC,11-06-2020,10,2675
BC,12-06-2020,16,2691
BC,13-06-2020,14,2705
BC,14-06-2020,6,2711
BC,15-06-2020,8,2719
BC,16-06-2020,21,2740
BC,17-06-2020,5,2745
BC,18-06-2020,6,2751
BC,19-06-2020,7,2758
BC,20-06-2020,8,2766
BC,21-06-2020,18,2784
BC,22-06-2020,8,2792
BC,23-06-2020,19,2811
BC,24-06-2020,18,2829
BC,25-06-2020,7,2836
BC,26-06-2020,8,2844
BC,27-06-2020,11,2855
BC,28-06-2020,8,2863
BC,29-06-2020,8,2871
BC,30-06-2020,14,2885
BC,01-07-2020,10,2895
BC,02-07-2020,8,2903
BC,03-07-2020,13,2916
BC,04-07-2020,13,2929
BC,05-07-2020,6,2935
BC,06-07-2020,11,2946
BC,07-07-2020,18,2964
BC,08-07-2020,18,2982
BC,09-07-2020,21,3003
BC,10-07-2020,27,3030
BC,11-07-2020,22,3052
BC,12-07-2020,18,3070
BC,13-07-2020,12,3082
BC,14-07-2020,22,3104
BC,15-07-2020,33,3137
BC,16-07-2020,30,3167
BC,17-07-2020,33,3200
BC,18-07-2020,24,3224
BC,19-07-2020,30,3254
BC,20-07-2020,28,3282
BC,21-07-2020,30,3312
BC,22-07-2020,33,3345
BC,23-07-2020,32,3377
BC,24-07-2020,26,3403
BC,25-07-2020,21,3424
BC,26-07-2020,21,3445
BC,27-07-2020,20,3465
BC,28-07-2020,52,3517
BC,29-07-2020,21,3538
BC,30-07-2020,44,3582
BC,31-07-2020,44,3626
BC,01-08-2020,48,3674
BC,02-08-2020,40,3714
BC,03-08-2020,34,3748
BC,04-08-2020,35,3783
BC,05-08-2020,39,3822
BC,06-08-2020,55,3877
BC,07-08-2020,42,3919
BC,08-08-2020,43,3962
BC,09-08-2020,39,4001
BC,10-08-2020,63,4064
BC,11-08-2020,76,4140
BC,12-08-2020,82,4222
BC,13-08-2020,93,4315
BC,14-08-2020,110,4425
BC,15-08-2020,61,4486
BC,16-08-2020,79,4565
BC,17-08-2020,51,4616
BC,18-08-2020,73,4689
BC,19-08-2020,85,4774
BC,20-08-2020,108,4882
BC,21-08-2020,121,5003
BC,22-08-2020,74,5077
BC,23-08-2020,61,5138
BC,24-08-2020,61,5199
BC,25-08-2020,45,5244
BC,26-08-2020,99,5343
BC,27-08-2020,110,5453
BC,28-08-2020,106,5559
BC,29-08-2020,105,5664
BC,30-08-2020,86,5750
BC,31-08-2020,60,5810
BC,01-09-2020,98,5908
BC,02-09-2020,81,5989
BC,03-09-2020,150,6139
BC,04-09-2020,125,6264
BC,05-09-2020,109,6373
BC,06-09-2020,111,6484
BC,07-09-2020,92,6576
BC,08-09-2020,114,6690
BC,09-09-2020,122,6812
BC,10-09-2020,121,6933
BC,11-09-2020,149,7082
BC,12-09-2020,102,7184
BC,13-09-2020,84,7268
BC,14-09-2020,82,7350
BC,15-09-2020,154,7504
BC,16-09-2020,139,7643
BC,17-09-2020,153,7796
BC,18-09-2020,130,7926
BC,19-09-2020,108,8034
BC,20-09-2020,126,8160
BC,21-09-2020,98,8258
BC,22-09-2020,81,8339
BC,23-09-2020,148,8487
BC,24-09-2020,80,8567
BC,25-09-2020,98,8665
BC,26-09-2020,116,8781
BC,27-09-2020,88,8869
BC,28-09-2020,96,8965
BC,29-09-2020,110,9075
BC,30-09-2020,119,9194
BC,01-10-2020,144,9338
BC,02-10-2020,94,9432
BC,03-10-2020,125,9557
BC,04-10-2020,123,9680
BC,05-10-2020,90,9770
BC,06-10-2020,112,9882
BC,07-10-2020,122,10004
BC,08-10-2020,129,10133
BC,09-10-2020,182,10315
BC,10-10-2020,160,10475
BC,11-10-2020,112,10587
BC,12-10-2020,142,10729
BC,13-10-2020,158,10887
BC,14-10-2020,89,10976
BC,15-10-2020,152,11128
BC,16-10-2020,211,11339
BC,17-10-2020,137,11476
BC,18-10-2020,204,11680
BC,19-10-2020,140,11820
BC,20-10-2020,256,12076
BC,21-10-2020,298,12374
BC,22-10-2020,200,12574
BC,23-10-2020,274,12848
BC,24-10-2020,295,13143
BC,25-10-2020,229,13372
BC,26-10-2020,259,13631
BC,27-10-2020,265,13896
BC,28-10-2020,271,14167
BC,29-10-2020,340,14507
BC,30-10-2020,381,14888
BC,31-10-2020,381,15269
BC,01-11-2020,374,15643
BC,02-11-2020,336,15979
BC,03-11-2020,367,16346
BC,04-11-2020,591,16937
BC,05-11-2020,481,17418
BC,06-11-2020,449,17867
BC,07-11-2020,569,18436
BC,08-11-2020,502,18938
BC,09-11-2020,497,19435
BC,10-11-2020,699,20134
BC,11-11-2020,660,20794
BC,12-11-2020,585,21379
BC,13-11-2020,542,21921
BC,14-11-2020,945,22866
BC,15-11-2020,588,23454
BC,16-11-2020,550,24004
BC,17-11-2020,734,24738
BC,18-11-2020,860,25598
BC,19-11-2020,643,26241
BC,20-11-2020,936,27177
BC,21-11-2020,721,27898
BC,22-11-2020,656,28554
BC,23-11-2020,680,29234
BC,24-11-2020,843,30077
BC,25-11-2020,880,30957
BC,26-11-2020,757,31714
BC,27-11-2020,705,32419
BC,28-11-2020,818,33237
BC,29-11-2020,639,33876
BC,30-11-2020,541,34417
BC,01-12-2020,773,35190
BC,02-12-2020,757,35947
BC,03-12-2020,684,36631
BC,04-12-2020,587,37218
BC,05-12-2020,774,37992
BC,06-12-2020,572,38564
BC,07-12-2020,580,39144
BC,08-12-2020,660,39804
BC,09-12-2020,762,40566
BC,10-12-2020,774,41340
BC,11-12-2020,715,42055
BC,12-12-2020,736,42791
BC,13-12-2020,564,43355
BC,14-12-2020,515,43870
BC,15-12-2020,586,44456
BC,16-12-2020,635,45091
BC,17-12-2020,622,45713
BC,18-12-2020,640,46353
BC,19-12-2020,579,46932
BC,20-12-2020,503,47435
BC,21-12-2020,404,47839
BC,22-12-2020,514,48353
BC,23-12-2020,536,48889
BC,24-12-2020,554,49443
BC,25-12-2020,404,49847
BC,26-12-2020,331,50178
BC,27-12-2020,476,50654
BC,28-12-2020,404,51058
BC,29-12-2020,618,51676
BC,30-12-2020,594,52270
BC,31-12-2020,619,52889
BC,01-01-2021,596,53485
BC,02-01-2021,414,53899
BC,03-01-2021,537,54436
BC,04-01-2021,517,54953
BC,05-01-2021,565,55518
BC,06-01-2021,606,56124
BC,07-01-2021,546,56670
BC,08-01-2021,526,57196
BC,09-01-2021,531,57727
BC,10-01-2021,449,58176
BC,11-01-2021,407,58583
BC,12-01-2021,503,59086
BC,13-01-2021,521,59607
BC,14-01-2021,495,60102
BC,15-01-2021,572,60674
BC,16-01-2021,460,61134
BC,17-01-2021,316,61450
BC,18-01-2021,379,61829
BC,19-01-2021,512,62341
BC,20-01-2021,558,62899
BC,21-01-2021,520,63419
BC,22-01-2021,484,63903
BC,23-01-2021,494,64397
BC,24-01-2021,359,64756
BC,25-01-2021,334,65090
BC,26-01-2021,537,65627
BC,27-01-2021,502,66129
BC,28-01-2021,523,66652
BC,29-01-2021,418,67070
BC,30-01-2021,478,67548
BC,31-01-2021,295,67843
BC,01-02-2021,397,68240
BC,02-02-2021,402,68642
BC,03-02-2021,473,69115
BC,04-02-2021,475,69590
BC,05-02-2021,444,70034
BC,06-02-2021,483,70517
BC,07-02-2021,346,70863
BC,08-02-2021,393,71256
BC,09-02-2021,474,71730
BC,10-02-2021,447,72177
BC,11-02-2021,433,72610
BC,12-02-2021,450,73060
BC,13-02-2021,448,73508
BC,14-02-2021,360,73868
BC,15-02-2021,322,74190
BC,16-02-2021,392,74582
BC,17-02-2021,618,75200
BC,18-02-2021,542,75742
BC,19-02-2021,529,76271
BC,20-02-2021,492,76763
BC,21-02-2021,454,77217
BC,22-02-2021,498,77715
BC,23-02-2021,520,78235
BC,24-02-2021,506,78741
BC,25-02-2021,593,79334
BC,26-02-2021,517,79851
BC,27-02-2021,493,80344
BC,28-02-2021,450,80794
BC,01-03-2021,457,81251
BC,02-03-2021,557,81808
BC,03-03-2021,564,82372
BC,04-03-2021,626,82998
